SCHOOL,DISTRICT,TREATMENT,MATH_SCORE,READ_SCORE,PRIOR_MATH_SCORE,PRIOR_READ_SCORE,GENDER,SG_MATH_PROF,SG_READ_PROF
21,6,1,,47.37316098,57.44340737,55.42373741,0,1,1
21,6,1,51.35504274,64.65422764,44.7662642,57.91582415,0,1,1
21,6,1,59.91989733,75.99266305,,55.42373741,0,,1
21,6,1,63.5238328,76.51068736,97.35241213,75.36043133,1,3,2
21,6,1,59.18320181,75.10415697,62.99102341,65.39208437,1,1,2
21,6,1,58.83960539,69.40084372,82.21211807,77.85251807,0,2,2
21,6,1,71.39114659,81.137698,83.77995929,87.82086504,1,2,3
22,6,0,58.35629252,78.95213495,,65.39208437,1,,2
22,6,0,52.84046593,69.14871776,65.36245323,82.83669156,1,2,2
22,6,0,58.92031201,,,,0,,
22,6,0,,92.95045395,,100.2812987,0,,3
22,6,0,57.54243005,69.01903185,73.32332267,80.34460482,1,2,2
22,6,0,53.8026194,67.52328376,64.22243918,65.39208437,1,1,2
22,6,0,,76.06907278,82.10741627,75.36043133,1,2,2
22,6,0,23.78987056,55.25786,,52.93165067,1,,1
22,6,0,49.60635835,68.21563007,69.93188707,60.40791089,0,2,2
22,6,0,62.82043843,,76.31069493,85.3287783,0,2,3
22,6,0,54.52976586,76.92171805,68.14199907,62.89999763,0,2,2
22,6,0,60.8258685,70.76407129,,50.43956393,1,,1
22,6,0,51.8168759,73.01777389,88.98811141,,0,3,
22,6,0,59.27783698,74.51352197,64.13962021,60.40791089,0,1,2
22,6,0,33.05763913,59.09710019,68.89350521,55.42373741,0,2,1
22,6,0,52.36480332,71.43270099,72.42468793,80.34460482,0,2,2
22,6,0,41.61795249,54.36935392,53.96206367,55.42373741,1,1,1
22,6,0,52.32536002,62.23761678,85.53465863,75.36043133,1,2,2
22,6,0,,76.88683001,,,0,,
22,6,0,42.17058837,54.46477807,,,0,,
22,6,0,76.34239038,88.11502113,,,1,,
22,6,0,,80.44679207,,,1,,
22,6,0,25.42090127,37.49091739,63.19714196,60.40791089,0,1,2
22,6,0,55.38421478,66.21702431,60.38107997,,1,1,
22,6,0,,,58.04929648,45.45539045,1,1,1
22,6,0,,72.91750296,68.35190758,75.36043133,0,2,2
22,6,0,,62.33788771,72.51882251,72.86834459,0,2,2
22,6,0,37.27262149,57.18097725,59.57596865,57.91582415,1,1,1
22,6,0,59.00897008,65.57867523,66.95347976,62.89999763,0,2,2
22,6,0,71.20759134,73.32686795,83.1577488,,1,2,
22,6,0,58.87307154,83.1889969,59.9204527,70.37625785,1,1,2
22,6,0,72.7226795,,89.87560663,97.789212,1,3,3
22,6,0,54.17812653,59.66556607,55.54669037,55.42373741,0,1,1
22,6,0,59.69199745,66.33662974,70.68085372,77.85251807,0,2,2
22,6,0,47.96799516,50.99009115,64.10968489,60.40791089,1,1,2
22,6,0,38.57073212,63.66580004,69.30018438,65.39208437,1,2,2
22,6,0,42.25315244,48.13793588,67.26191365,55.42373741,1,2,1
22,6,0,50.98463885,54.32049257,62.34379806,42.96330371,1,1,1
22,6,0,60.49006402,80.44679207,87.05603911,82.83669156,0,2,2
22,6,0,46.56390127,46.55256914,,,0,,
23,7,0,,71.87695403,55.35725694,60.40791089,1,1,2
23,7,0,62.56844959,68.40084372,,67.88417111,0,,2
23,7,0,41.56365009,50.06105313,,62.89999763,1,,2
23,7,0,38.26276144,48.92587718,61.58934708,67.88417111,1,1,2
23,7,0,,55.91611539,59.01509869,42.96330371,0,1,1
23,7,0,60.55905394,62.67593206,68.08108536,72.86834459,0,2,2
23,7,0,51.28863566,,63.58649875,72.86834459,0,1,2
23,7,0,43.28574649,,56.59159945,50.43956393,1,1,1
23,7,0,53.59033712,68.40084372,75.28209486,,1,2,
23,7,0,34.68405873,51.24770715,59.79941091,50.43956393,0,1,1
23,7,0,46.56036604,64.84088166,66.96136244,65.39208437,0,2,2
23,7,0,68.15948719,76.88683001,73.7510004,72.86834459,0,2,2
23,7,0,61.40429554,70.20568587,65.6048415,55.42373741,0,2,1
23,7,0,36.13894096,57.63116804,62.09886573,52.93165067,1,1,1
23,7,0,,74.54841001,74.29787746,65.39208437,1,2,2
23,7,0,41.43137478,59.06710865,47.59594312,52.93165067,0,1,1
23,7,0,46.69300674,,58.78820624,62.89999763,1,1,2
23,7,0,59.44907556,67.42848589,67.15930629,70.37625785,1,2,2
23,7,0,64.35367491,76.88683001,75.6036377,75.36043133,1,2,2
23,7,0,13.19742629,32.74430131,57.86090731,52.93165067,1,1,1
23,7,0,51.53301549,62.82797491,,52.93165067,1,,1
23,7,0,45.00395754,62.08557393,76.80229214,77.85251807,0,2,2
23,7,0,43.07290705,,71.44738867,,1,2,
23,7,0,44.48381109,,60.60177281,67.88417111,0,1,2
23,7,0,58.68672942,75.88116913,76.46183206,77.85251807,1,2,2
23,7,0,,69.50364599,,67.88417111,1,,2
24,7,0,51.2002665,,65.7113454,55.42373741,1,2,1
24,7,0,26.25600971,36.30426337,,67.88417111,0,,2
24,7,0,39.23593626,53.36339919,61.19292764,55.42373741,1,1,1
24,7,0,62.38185101,63.21544766,67.28586493,,1,2,
24,7,0,56.76143332,63.56443814,64.16918906,70.37625785,0,1,2
24,7,0,53.52252994,,47.3857996,47.94747719,0,1,1
24,7,0,56.01700604,57.63116804,54.48673389,55.42373741,1,1,1
24,7,0,53.98289591,57.63116804,,45.45539045,1,,1
24,7,0,52.6993571,68.31699197,64.082891,67.88417111,0,1,2
24,7,0,62.83711468,81.32544299,74.01004081,72.86834459,0,2,2
24,7,0,59.33286341,53.54280735,,50.43956393,1,,1
24,7,0,,85.17349708,81.65784474,85.3287783,1,2,3
24,7,0,,25.11351323,,47.94747719,0,,1
24,7,0,47.30050783,51.69789794,,,0,,
24,7,0,56.38574963,71.83111987,,,1,,
24,7,0,42.43278117,60.45466687,,,0,,
24,7,0,63.08000819,69.14871776,,,1,,
24,7,0,63.9959126,76.57773595,66.20618872,70.37625785,0,2,2
24,7,0,58.52400275,60.47324284,70.03156998,,1,2,
24,7,0,50.78340537,69.57741727,80.42145877,75.36043133,1,2,2
24,7,0,,63.66580004,62.62935334,50.43956393,0,1,1
24,7,0,58.03188334,66.18703277,77.96976205,72.86834459,1,2,2
24,7,0,74.00093574,,86.07748879,85.3287783,0,2,3
24,7,0,29.23685254,33.93095533,59.89379718,,1,1,
24,7,0,42.3473005,73.2156509,66.65350038,55.42373741,1,2,1
24,7,0,51.20246841,,75.55034735,85.3287783,1,2,3
24,7,0,42.08098398,55.99432323,64.97660212,60.40791089,1,1,2
24,7,0,48.7291489,61.09570595,57.72049421,62.89999763,0,1,2
24,7,0,38.22558954,52.35615333,66.99106565,62.89999763,1,2,2
24,7,0,49.46671738,63.84371627,46.61107503,50.43956393,0,1,1
24,7,0,46.73321134,50.1125312,57.38395884,,0,1,
24,7,0,59.25824154,63.21544766,,,1,,
24,7,0,52.32099195,77.76548093,,,1,,
24,7,0,68.12951539,,,,0,,
25,7,0,,,,60.40791089,1,,2
25,7,0,80.68397283,96.71313981,92.57736914,90.31295178,0,3,3
25,7,0,76.42716118,102.1452198,92.12865972,102.7733855,1,3,3
25,7,0,65.61561969,74.51352197,,77.85251807,0,,2
25,7,0,44.47416176,51.79925984,53.23687524,55.42373741,1,1,1
25,7,0,81.52648814,96.36431091,68.58693911,97.789212,0,2,3
25,7,0,63.06763241,90.10935192,78.61004404,92.80503852,1,2,3
25,7,0,57.25728007,69.50364599,70.72332526,72.86834459,1,2,2
25,7,0,64.03044294,77.44521543,71.93293334,72.86834459,0,2,2
25,7,0,,80.03742707,68.36343067,70.37625785,1,2,2
25,7,0,55.46734437,79.26013805,75.57635845,85.3287783,0,2,3
25,7,0,48.80086528,68.58025187,71.91187266,82.83669156,0,2,2
25,7,0,74.3943798,85.74171309,73.5609756,77.85251807,0,2,2
25,7,0,47.3138088,63.65422764,82.14992658,82.83669156,1,2,2
25,7,0,54.80479552,69.20549805,69.59382055,67.88417111,0,2,2
25,7,0,58.64755861,70.39215207,69.51223195,87.82086504,1,2,3
25,7,0,63.4263474,73.65990394,100.1293304,90.31295178,1,3,3
25,7,0,47.98427739,43.42418749,79.62734328,67.88417111,0,2,2
25,7,0,58.24708786,77.66411903,78.1969221,82.83669156,0,2,2
25,7,0,37.56414219,63.12612285,58.5633786,55.42373741,1,1,1
25,7,0,52.95743524,,,67.88417111,1,,2
25,7,0,30.92855156,58.28942342,60.25272735,45.45539045,1,1,1
25,7,0,72.04311093,91.76379993,78.73265337,,0,2,
25,7,0,,76.24848094,,,0,,
25,7,0,36.5713922,53.73229597,56.36522892,47.94747719,0,1,1
25,7,0,36.17767028,64.65566801,,52.93165067,1,,1
25,7,0,53.97450906,73.69576474,62.94542037,77.85251807,1,1,2
25,7,0,51.35582233,63.46901399,,70.37625785,0,,2
25,7,0,61.92362599,66.40651293,38.56820627,60.40791089,0,1,2
25,7,0,50.64449492,62.85663135,58.67479481,65.39208437,1,1,2
25,7,0,49.55111123,67.83237783,58.59291715,50.43956393,1,1,1
25,7,0,52.89976919,66.33662974,55.06219866,52.93165067,0,1,1
25,7,0,51.32802057,60.48332331,46.01039346,60.40791089,1,1,2
25,7,0,,54.46477807,49.48854083,40.47121696,1,1,1
25,7,0,47.27769979,54.72946137,,45.45539045,1,,1
25,7,0,58.46755657,85.43261903,69.97898233,87.82086504,0,2,3
25,7,0,48.24426474,62.67593206,66.04860009,67.88417111,1,2,2
25,7,0,34.74705616,52.43436117,54.20094078,52.93165067,0,1,1
25,7,0,50.20946254,57.92931598,47.97716057,42.96330371,0,1,1
25,7,0,49.25587344,56.44451402,65.45443731,52.93165067,1,2,1
25,7,0,50.78964682,55.25786,61.60835919,67.88417111,1,1,2
25,7,0,54.74353742,64.35237943,54.74634751,57.91582415,1,1,1
25,7,0,43.50410615,62.02879364,63.60095617,72.86834459,1,1,2
25,7,0,48.06261417,62.47914602,52.51629102,50.43956393,1,1,1
26,7,1,62.60088415,62.19706785,49.92067556,45.45539045,0,1,1
26,7,1,67.2379391,76.43691609,77.24397904,77.85251807,0,2,2
26,7,1,51.40688601,,65.5286395,62.89999763,1,2,2
26,7,1,34.20181034,37.30426337,47.75860548,47.94747719,0,1,1
26,7,1,52.49250398,63.28235997,61.6625031,62.89999763,0,1,2
26,7,1,28.00682706,44.42418749,,67.88417111,1,,2
26,7,1,46.19436147,65.22269352,64.01370952,65.39208437,0,1,2
26,7,1,58.77457624,73.70867982,70.28087971,75.36043133,1,2,2
26,7,1,41.49442777,42.75447499,54.05226667,52.93165067,1,1,1
26,7,1,,48.559815,47.72773443,45.45539045,0,1,1
26,7,1,72.56290235,93.2934212,90.47035636,90.31295178,1,3,3
26,7,1,67.74570173,73.61935501,,82.83669156,1,,2
26,7,1,39.17845762,54.73229597,61.63148007,60.40791089,0,1,2
26,7,1,65.41511993,75.54841001,60.57618122,,0,1,
26,7,1,62.44842928,68.13033795,68.9082456,70.37625785,1,2,2
26,7,1,75.20264958,81.13878897,74.82867538,77.85251807,0,2,2
26,7,1,64.57112747,72.87695403,52.30067485,55.42373741,0,1,1
26,7,1,63.02322784,60.60576335,65.82747598,57.91582415,1,2,1
26,7,1,58.64365936,,70.95884978,70.37625785,1,2,2
26,7,1,60.54958295,55.07120598,48.01206833,42.96330371,1,1,1
26,7,1,57.61759154,,60.40227718,65.39208437,0,1,2
26,7,1,78.12937401,76.34110981,61.9405808,67.88417111,0,1,2
26,7,1,34.70532173,46.31443705,,55.42373741,0,,1
26,7,1,,,61.54512242,67.88417111,1,1,2
26,7,1,59.43646546,59.0999348,,55.42373741,1,,1
26,7,1,63.18943349,61.89891991,73.69561384,,0,2,
26,7,1,46.80687012,55.55005321,61.5388396,62.89999763,0,1,2
26,7,1,51.94446126,65.65566801,69.68889253,55.42373741,0,2,1
26,7,1,71.03801073,81.25730344,68.51409292,72.86834459,1,2,2
26,7,1,57.61382377,65.65566801,73.56365403,72.86834459,0,2,2
26,7,1,58.18917258,60.21139415,61.7312359,,0,1,
26,7,1,36.83543468,,63.45920374,47.94747719,1,1,1
26,7,1,52.90686761,60.11597,,62.89999763,1,,2
26,7,1,55.84997065,,60.06034144,57.91582415,1,1,1
26,7,1,50.8239021,54.4930851,67.64760257,60.40791089,1,2,2
26,7,1,61.98844649,60.06710865,64.4133215,45.45539045,1,1,1
26,7,1,,63.67593206,56.21628926,,1,1,
26,7,1,64.37379377,75.20442791,78.86686378,75.36043133,1,2,2
26,7,1,71.28794949,85.24596501,72.70642161,87.82086504,1,2,3
26,7,1,47.31975036,56.73670723,47.61962921,52.93165067,1,1,1
26,7,1,61.8521171,70.77698636,65.95360074,67.88417111,0,2,2
26,7,1,57.88317665,57.72379215,48.32126512,,1,1,
26,7,1,29.72180677,54.54280735,54.68986853,47.94747719,0,1,1
26,7,1,,44.38166481,72.89610834,,1,2,
26,7,1,76.33757164,77.13895597,,87.82086504,1,,3
26,7,1,52.0463932,74.32686795,69.09561406,,1,2,
26,7,1,41.42306028,56.55600794,65.40514022,60.40791089,1,2,2
26,7,1,38.62151685,43.19501079,,45.45539045,1,,1
26,7,1,72.9432537,74.69576474,72.41875953,80.34460482,0,2,2
26,7,1,29.44131314,,73.01557845,62.89999763,1,2,2
26,7,1,32.00105776,41.8988318,,,1,,
26,7,1,63.79401993,64.66580004,78.5063405,82.83669156,0,2,2
26,7,1,46.9594324,55.46477807,,,1,,
26,7,1,51.5742895,70.50364599,,,0,,
26,7,1,56.7395068,61.39804817,,,0,,
27,7,1,57.93124278,69.01884403,64.59471694,52.93165067,0,1,1
27,7,1,53.23258603,63.77666769,61.69615088,57.91582415,0,1,1
27,7,1,30.68333714,45.82726041,52.86537127,35.48704348,0,1,1
27,7,1,48.94435309,70.80179393,70.02019999,70.37625785,0,2,2
27,7,1,52.44510264,61.30262402,46.76384137,,1,1,
27,7,1,62.49098128,,84.63405166,77.85251807,1,2,2
27,7,1,59.20554198,,62.60745602,70.37625785,0,1,2
27,7,1,56.65805051,,48.20523593,57.91582415,1,1,1
27,7,1,62.96785536,80.81852347,61.42324539,75.36043133,1,1,2
27,7,1,40.87874943,48.68774509,52.00472954,55.42373741,1,1,1
27,7,1,46.60329121,58.29225803,57.90903808,47.94747719,0,1,1
27,7,1,49.75504639,58.72095754,48.67715304,52.93165067,0,1,1
27,7,1,36.68092365,55.46477807,49.57006855,47.94747719,1,1,1
27,7,1,56.52194456,63.03887411,67.28486136,50.43956393,0,2,1
27,7,1,47.25895902,68.1244002,63.26970354,67.88417111,0,1,2
27,7,1,46.39739899,58.23245531,,,1,,
27,7,1,64.81939065,73.96224615,,,0,,
27,7,1,43.30438682,59.90761156,56.07067765,62.89999763,0,1,2
27,7,1,61.81544299,72.39233989,74.70689558,70.37625785,0,2,2
27,7,1,36.31910708,49.74646902,65.48561331,50.43956393,1,2,1
27,7,1,73.66756832,88.85500898,86.743695,92.80503852,1,2,3
27,7,1,56.49946448,76.68026492,86.21738774,87.82086504,1,2,3
27,7,1,56.8143192,81.426881,,,0,,
27,7,1,64.57892242,,,85.3287783,0,,3
27,7,1,70.28891378,67.21702431,74.91960557,67.88417111,1,2,2
27,7,1,52.23099943,67.38793697,61.60103029,65.39208437,0,1,2
27,7,1,79.34157872,77.62357011,50.37405046,,1,1,
27,7,1,,96.47415613,83.99450269,95.29712526,0,2,3
27,7,1,44.13740032,61.10583798,,77.85251807,1,,2
27,7,1,68.78107382,83.80018904,61.37548691,75.36043133,1,1,2
28,7,0,62.11689309,69.3575409,59.93600507,55.42373741,1,1,1
28,7,0,46.68980943,66.83219001,69.43736295,62.89999763,1,2,2
28,7,0,67.65579354,,71.81542148,72.86834459,1,2,2
28,7,0,42.44025465,54.32049257,64.70445801,,0,1,
28,7,0,42.85088249,52.97434146,54.91700091,60.40791089,1,1,2
28,7,0,47.7846202,63.21544766,80.99798852,65.39208437,0,2,2
28,7,0,49.51122607,62.84655088,72.33252497,67.88417111,0,2,2
28,7,0,57.9846642,68.58025187,63.59831668,75.36043133,0,1,2
28,7,0,42.4248131,64.27241577,59.25120929,70.37625785,1,1,2
28,7,0,52.5728064,64.83080119,63.15147805,62.89999763,1,1,2
28,7,0,78.72778224,87.90568993,72.17002387,77.85251807,0,2,2
28,7,0,58.83881292,69.58749774,62.91610985,70.37625785,0,1,2
28,7,0,43.21905332,58.52561187,61.8465248,65.39208437,0,1,2
28,7,0,55.70141573,64.45888197,72.62139868,77.85251807,0,2,2
28,7,0,82.02345577,78.63186945,81.61463943,85.3287783,0,2,3
28,7,0,50.19012677,69.45781183,,77.85251807,1,,2
28,7,0,46.16165216,67.02897605,65.78889863,75.36043133,1,2,2
28,7,0,19.55810487,51.94718453,78.11608612,,0,2,
28,7,0,58.08069209,91.29600594,62.71998474,100.2812987,1,1,3
28,7,0,70.53083823,86.71903591,81.40308688,,1,2,
28,7,0,29.62877852,,58.37810159,50.43956393,1,1,1
28,7,0,53.95278047,49.80343713,,60.40791089,0,,2
28,7,0,51.9775354,67.08450379,70.23089556,67.88417111,0,2,2
28,7,0,60.16209687,75.70017599,73.25296615,80.34460482,1,2,2
28,7,0,,57.91044617,67.05079069,47.94747719,1,2,1
28,7,0,58.12372346,82.19183151,71.37420179,82.83669156,0,2,2
28,7,0,54.49525701,59.90905193,69.06860858,,0,2,
28,7,0,67.87911591,81.00517749,84.30617676,87.82086504,1,2,3
28,7,0,55.09800075,61.292492,73.38427078,62.89999763,1,2,2
28,7,0,68.44136558,,90.62047776,102.7733855,0,3,3
28,7,0,19.77545143,37.49091739,53.63135473,40.47121696,1,1,1
28,7,0,65.31127251,77.66411903,78.4492596,90.31295178,1,2,3
28,7,0,51.92564341,51.24770715,66.88306159,62.89999763,1,2,2
28,7,0,56.23442031,70.20568587,79.18365048,72.86834459,1,2,2
28,7,0,43.65528601,60.85222009,78.10057165,72.86834459,0,2,2
28,7,0,55.57356465,70.58893811,49.58734966,52.93165067,1,1,1
28,7,0,40.21952947,47.73922316,,47.94747719,1,,1
28,7,0,28.73434824,35.11760935,50.5183042,55.42373741,0,1,1
28,7,0,,50.90481601,,67.88417111,1,,2
28,7,0,85.80039843,,74.95272435,77.85251807,0,2,2
28,7,0,51.98737749,69.45781183,68.5228063,70.37625785,0,2,2
28,7,0,45.12226705,46.37316098,,50.43956393,1,,1
28,7,0,51.78766684,63.57037589,56.53264893,57.91582415,0,1,1
28,7,0,58.95967859,,81.35162512,,1,2,
28,7,0,55.09347504,65.59883617,58.1715121,50.43956393,0,1,1
28,7,0,57.1885764,79.59317404,80.78844058,80.34460482,0,2,2
28,7,0,64.4960699,75.51068736,73.42490792,87.82086504,0,2,3
28,7,0,61.06387539,77.06782315,75.24053829,75.36043133,1,2,2
28,7,0,35.52252527,45.42571784,58.1274298,50.43956393,1,1,1
28,7,0,22.31943831,,70.2325963,72.86834459,1,2,2
28,7,0,60.58463747,78.40652002,66.20543733,,0,2,
28,7,0,44.5486787,66.83219001,59.15127605,62.89999763,1,1,2
28,7,0,42.42870395,67.42254814,45.44598413,,1,1,
28,7,0,39.51780671,56.10560401,65.72059656,57.91582415,1,2,1
28,7,0,,46.98414955,56.42374339,52.93165067,1,1,1
28,7,0,63.43042921,68.31699197,73.76027342,85.3287783,1,2,3
28,7,0,38.23197528,74.95230195,66.64744382,72.86834459,0,2,2
28,7,0,72.47448603,65.03037029,64.38600995,70.37625785,1,1,2
28,7,0,,81.32544299,56.15253018,80.34460482,0,1,2
28,7,0,71.67114675,,55.18377319,77.85251807,0,1,2
28,7,0,48.60859634,75.70017599,70.02114868,,0,2,
28,7,0,59.39768302,69.58749774,71.86072272,67.88417111,0,2,2
28,7,0,39.12154443,,55.88355583,42.96330371,1,1,1
28,7,0,,57.10276941,69.19254426,57.91582415,1,2,1
28,7,0,50.92604416,56.74266196,79.50521219,80.34460482,0,2,2
28,7,0,32.2325564,39.86422543,71.77866875,52.93165067,1,2,1
28,7,0,55.9870864,82.19183151,69.33416526,77.85251807,0,2,2
28,7,0,67.11797477,81.96648207,66.30991378,,1,2,
28,7,0,66.5210527,73.30695688,69.47808525,62.89999763,1,2,2
28,7,0,,67.2141897,72.70836603,,1,2,
28,7,0,55.82114988,72.61935501,64.13147306,62.89999763,0,1,2
28,7,0,47.24824174,63.81372473,71.04720939,70.37625785,1,2,2
28,7,0,63.09230728,,61.1000314,67.88417111,0,1,2
28,7,0,51.05282349,65.64553599,64.71525018,65.39208437,0,1,2
28,7,0,38.31864735,49.93312304,57.63629974,42.96330371,1,1,1
28,7,0,57.19332216,64.84088166,,72.86834459,0,,2
28,7,0,74.64577181,92.2934212,,,1,,
28,7,0,55.43700923,81.32544299,,,1,,
29,7,1,45.4750782,50.3245899,59.6503768,65.39208437,1,1,2
29,7,1,,,85.50269384,90.31295178,1,2,3
29,7,1,46.68999598,57.15230383,63.55141233,62.89999763,1,1,2
29,7,1,39.75123823,,48.57701324,47.94747719,0,1,1
29,7,1,44.15908753,65.84088166,69.12443118,72.86834459,0,2,2
29,7,1,51.27771538,63.47914602,66.88329282,57.91582415,1,2,1
29,7,1,48.45474826,51.06105313,63.5190403,60.40791089,0,1,2
29,7,1,41.7873141,48.05264376,55.08616556,52.93165067,1,1,1
29,7,1,49.0336712,66.14997572,,47.94747719,1,,1
29,7,1,56.04914726,59.91918396,52.84553312,52.93165067,1,1,1
29,7,1,58.90903066,67.98423286,72.30547546,62.89999763,1,2,2
29,7,1,47.99152687,48.43012909,56.0068576,55.42373741,1,1,1
29,7,1,51.50372191,66.94368393,,,0,,
29,7,1,72.16755747,,59.67083186,52.93165067,0,1,1
29,7,1,53.96419849,70.45781183,76.08989795,60.40791089,0,2,2
29,7,1,56.39994452,79.41245777,67.21570342,62.89999763,1,2,2
29,7,1,74.00159506,70.77698636,64.84657663,72.86834459,0,1,2
29,7,1,62.29301985,76.07190739,72.98538813,77.85251807,0,2,2
29,7,1,63.19073405,82.12865695,86.48370944,87.82086504,0,2,3
29,7,1,40.63405103,,50.39552639,50.43956393,1,1,1
29,7,1,55.02445733,80.808443,80.05363663,72.86834459,0,2,2
29,7,1,66.27747419,,75.00197892,65.39208437,1,2,2
29,7,1,67.50439132,,74.39087409,65.39208437,1,2,2
29,7,1,52.88441743,,65.63393295,60.40791089,1,2,2
29,7,1,55.52169912,66.14997572,,,1,,
29,7,1,58.3234752,60.06710865,,,0,,
29,7,1,43.99259994,43.94112901,,,1,,
29,7,1,48.92733626,52.57871798,,,1,,
30,8,1,63.38760962,72.39233989,44.24318712,47.94747719,1,1,1
30,8,1,68.63046212,69.61513991,79.59490654,70.37625785,0,2,2
30,8,1,35.34060299,34.42009136,37.66110487,45.45539045,0,1,1
30,8,1,61.58932455,,55.42834254,62.89999763,0,1,2
30,8,1,42.21910773,,28.84300621,30.50287,1,1,1
30,8,1,53.14140255,74.32686795,64.15791227,72.86834459,0,1,2
30,8,1,45.75546681,71.09994188,74.78474144,55.42373741,1,2,1
30,8,1,55.42172901,43.81319892,43.61416951,42.96330371,1,1,1
30,8,1,31.20889622,36.11760935,,,0,,
30,8,1,53.88999859,64.56443814,62.51277533,62.89999763,1,1,2
30,8,1,50.92573142,54.62101519,,,1,,
30,8,1,52.9093077,52.11977706,58.88471125,42.96330371,1,1,1
30,8,1,61.46644709,74.95211413,69.79479859,67.88417111,1,2,2
30,8,1,,71.76407129,73.07429104,72.86834459,1,2,2
30,8,1,68.06296144,62.48927804,47.56137613,50.43956393,0,1,1
30,8,1,50.3033551,44.99985294,39.17719663,40.47121696,1,1,1
30,8,1,29.63049318,33.74430131,46.77411987,45.45539045,1,1,1
30,8,1,45.14136177,52.99604588,39.44551885,,1,1,
30,8,1,61.64273426,,44.59693847,42.96330371,1,1,1
30,8,1,,,54.61341,55.42373741,1,1,1
30,8,1,48.32185808,53.17674517,,65.39208437,0,,2
30,8,1,50.33220017,,48.1049166,40.47121696,1,1,1
30,8,1,64.893639,81.13878897,86.99782672,92.80503852,1,2,3
30,8,1,45.8051959,47.94162686,70.68646735,55.42373741,0,2,1
30,8,1,46.33423998,60.21139415,57.2719284,,0,1,
30,8,1,56.5218997,64.57037589,63.46513663,60.40791089,1,1,2
30,8,1,50.01566999,47.37316098,50.10651484,55.42373741,0,1,1
30,8,1,27.36185869,36.11760935,61.59563889,60.40791089,1,1,2
30,8,1,,72.95072531,81.69325324,65.39208437,0,2,2
30,8,1,,69.61513991,,70.37625785,1,,2
30,8,1,48.53523281,68.83237783,67.77307832,,1,2,
30,8,1,,78.76548093,74.31069771,62.89999763,0,2,2
30,8,1,65.10588095,75.00873283,58.82859174,57.91582415,1,1,1
30,8,1,43.68306912,66.64553599,47.41228348,55.42373741,1,1,1
30,8,1,54.31370077,71.24604697,52.49687175,62.89999763,0,1,2
30,8,1,71.40909885,73.14021393,55.19855179,70.37625785,1,1,2
30,8,1,60.14787719,62.292492,76.52614946,67.88417111,1,2,2
30,8,1,38.19619834,34.77890768,54.18841986,,1,1,
30,8,1,66.58967837,85.49183296,92.28808706,80.34460482,0,3,2
30,8,1,48.5865579,59.0999348,,50.43956393,0,,1
30,8,1,30.46235683,35.9655617,34.33172217,,1,1,
30,8,1,78.0327864,79.31269491,75.57979284,82.83669156,1,2,2
30,8,1,57.23458829,69.31699197,57.24574602,65.39208437,0,1,2
30,8,1,43.96065441,,,,1,,
30,8,1,71.22460653,84.1083929,58.54454734,60.40791089,0,1,2
30,8,1,61.02864758,76.58895894,66.77430737,65.39208437,0,2,2
30,8,1,46.88287507,52.11977706,61.6938615,67.88417111,0,1,2
30,8,1,39.98271758,52.35898794,56.42539407,62.89999763,0,1,2
30,8,1,57.87259868,71.39215207,62.12985804,65.39208437,0,1,2
30,8,1,40.0040202,58.18097725,53.79366722,60.40791089,0,1,2
30,8,1,45.61518228,43.81319892,54.99660434,50.43956393,0,1,1
30,8,1,81.95834189,96.17765689,76.77697713,87.82086504,0,2,3
30,8,1,84.53579973,85.24596501,79.37328311,85.3287783,0,2,3
30,8,1,56.86385075,49.53150797,64.63150244,50.43956393,0,1,1
30,8,1,53.82978266,52.16949931,57.92358563,47.94747719,1,1,1
30,8,1,49.99389502,50.3245899,66.05776936,47.94747719,0,2,1
30,8,1,49.65373696,57.09552354,43.17000573,40.47121696,0,1,1
30,8,1,46.76194859,49.12828088,58.54616017,57.91582415,0,1,1
30,8,1,46.6084957,49.87439911,56.54181376,60.40791089,1,1,2
30,8,1,68.89120306,72.96080578,,65.39208437,1,,2
30,8,1,59.1871594,75.51352197,49.40623132,52.93165067,0,1,1
30,8,1,52.65757476,74.06360805,51.65671629,65.39208437,1,1,2
30,8,1,,53.88455196,,,1,,
30,8,1,54.79988246,66.49943089,53.79359425,50.43956393,0,1,1
30,8,1,61.42081553,68.42848589,78.4041945,77.85251807,1,2,2
30,8,1,55.09560081,57.74266196,63.59940411,55.42373741,1,1,1
30,8,1,53.40634902,78.44521543,71.31728979,70.37625785,1,2,2
30,8,1,60.66920643,79.40652002,88.11134765,77.85251807,0,3,2
30,8,1,73.78385858,87.07205907,88.0497713,85.3287783,1,3,3
30,8,1,37.36800339,,,,1,,
30,8,1,47.63439159,51.80939187,,,0,,
30,8,1,65.78599312,65.45888197,,,0,,
30,8,1,,59.03005161,54.07921005,47.94747719,0,1,1
30,8,1,57.63768779,72.2865959,,65.39208437,0,,2
30,8,1,48.86553395,49.79619127,41.03477816,57.91582415,1,1,1
30,8,1,68.98790077,65.75702991,57.47877063,60.40791089,0,1,2
30,8,1,75.02801179,83.31531097,68.30539617,75.36043133,1,2,2
30,8,1,55.82158824,60.71226589,56.59419935,,1,1,
30,8,1,81.71513614,90.09234395,,82.83669156,0,,2
30,8,1,,60.28658882,45.88512712,40.47121696,0,1,1
30,8,1,43.4120251,,,50.43956393,0,,1
